PÉRIODE DE RÉFÉRENCE;GÉO;DGUID;Type de matières récupérées;Sources des matières préparées en vue du recyclage;UNITÉ DE MESURE;IDENTIFICATEUR D'UNITÉ DE MESURE;FACTEUR SCALAIRE;IDENTIFICATEUR SCALAIRE;VECTEUR;COORDONNÉES;VALEUR;STATUS;SYMBOLE;TERMINÉ;DÉCIMALES
2022;Nouvelle-Écosse;2021A000212;Cuivre et aluminium;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315241;4.5.3;55;;;;0
2022;Nouvelle-Écosse;2021A000212;Métaux mélangés;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315242;4.6.1;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Métaux mélangés;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315243;4.6.2;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Métaux mélangés;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315244;4.6.3;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Électroménagers;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315245;4.7.1;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Électroménagers;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315246;4.7.2;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Électroménagers;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315247;4.7.3;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Matériel électronique;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315248;4.8.1;2727;;;;0
2022;Nouvelle-Écosse;2021A000212;Matériel électronique;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315249;4.8.2;;..;;;0
2022;Nouvelle-Écosse;2021A000212;Matériel électronique;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315250;4.8.3;;..;;;0
2022;Nouvelle-Écosse;2021A000212;Matières plastiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315251;4.9.1;14849;;;;0
2022;Nouvelle-Écosse;2021A000212;Matières plastiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315252;4.9.2;11491;;;;0
2022;Nouvelle-Écosse;2021A000212;Matières plastiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315253;4.9.3;3357;;;;0
2022;Nouvelle-Écosse;2021A000212;Récipients triangulaires et aseptiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315254;4.10.1;1868;;;;0
2022;Nouvelle-Écosse;2021A000212;Récipients triangulaires et aseptiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315255;4.10.2;1833;;;;0
2022;Nouvelle-Écosse;2021A000212;Récipients triangulaires et aseptiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315256;4.10.3;35;;;;0
2022;Nouvelle-Écosse;2021A000212;Textiles;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315257;4.11.1;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Textiles;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315258;4.11.2;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Textiles;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315259;4.11.3;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Pneus;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315260;4.12.1;11594;;;;0
2022;Nouvelle-Écosse;2021A000212;Pneus;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315261;4.12.2;;..;;;0
2022;Nouvelle-Écosse;2021A000212;Pneus;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315262;4.12.3;;..;;;0
2022;Nouvelle-Écosse;2021A000212;Déchets provenant de la construction, de la rénovation et de la démolition;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315263;4.13.1;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315264;4.13.2;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315265;4.13.3;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Toutes les matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315266;4.14.1;149449;;;;0
2022;Nouvelle-Écosse;2021A000212;Toutes les matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315267;4.14.2;107639;;;;0
2022;Nouvelle-Écosse;2021A000212;Toutes les matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315268;4.14.3;41810;;;;0
2022;Nouvelle-Écosse;2021A000212;Déchets de nourriture et matières organiques séparées à la source;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588738;4.16.1;99990;;;;0
2022;Nouvelle-Écosse;2021A000212;Déchets de nourriture et matières organiques séparées à la source;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588739;4.16.2;77630;;;;0
2022;Nouvelle-Écosse;2021A000212;Déchets de nourriture et matières organiques séparées à la source;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588740;4.16.3;22360;;;;0
2022;Nouvelle-Écosse;2021A000212;Feuilles et résidus de jardin;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588741;4.17.1;19136;;;;0
2022;Nouvelle-Écosse;2021A000212;Feuilles et résidus de jardin;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588742;4.17.2;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Feuilles et résidus de jardin;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588743;4.17.3;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Autres matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588744;4.18.1;30323;;;;0
2022;Nouvelle-Écosse;2021A000212;Autres matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588745;4.18.2;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Autres matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588746;4.18.3;;x;;;0
2022;Nouvelle-Écosse;2021A000212;Autres matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315269;4.15.1;0;;;;0
2022;Nouvelle-Écosse;2021A000212;Autres matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315270;4.15.2;0;;;;0
2022;Nouvelle-Écosse;2021A000212;Autres matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315271;4.15.3;0;;;;0
2022;Nouveau-Brunswick;2021A000213;Toutes les matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315272;5.1.1;174262;;;;0
2022;Nouveau-Brunswick;2021A000213;Toutes les matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315273;5.1.2;;..;;;0
2022;Nouveau-Brunswick;2021A000213;Toutes les matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315274;5.1.3;;..;;;0
2022;Nouveau-Brunswick;2021A000213;Toutes les fibres de papier;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315275;5.2.1;29792;;;;0
2022;Nouveau-Brunswick;2021A000213;Toutes les fibres de papier;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315276;5.2.2;18090;;;;0
2022;Nouveau-Brunswick;2021A000213;Toutes les fibres de papier;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315277;5.2.3;11702;;;;0
2022;Nouveau-Brunswick;2021A000213;Verre;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315278;5.3.1;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Verre;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315279;5.3.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Verre;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315280;5.3.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Métaux ferreux;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315281;5.4.1;1794;;;;0
2022;Nouveau-Brunswick;2021A000213;Métaux ferreux;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315282;5.4.2;1336;;;;0
2022;Nouveau-Brunswick;2021A000213;Métaux ferreux;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315283;5.4.3;458;;;;0
2022;Nouveau-Brunswick;2021A000213;Cuivre et aluminium;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315284;5.5.1;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Cuivre et aluminium;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315285;5.5.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Cuivre et aluminium;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315286;5.5.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Métaux mélangés;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315287;5.6.1;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Métaux mélangés;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315288;5.6.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Métaux mélangés;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315289;5.6.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Électroménagers;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315290;5.7.1;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Électroménagers;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315291;5.7.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Électroménagers;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315292;5.7.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Matériel électronique;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315293;5.8.1;983;;;;0
2022;Nouveau-Brunswick;2021A000213;Matériel électronique;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315294;5.8.2;;..;;;0
2022;Nouveau-Brunswick;2021A000213;Matériel électronique;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315295;5.8.3;;..;;;0
2022;Nouveau-Brunswick;2021A000213;Matières plastiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315296;5.9.1;5808;;;;0
2022;Nouveau-Brunswick;2021A000213;Matières plastiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315297;5.9.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Matières plastiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315298;5.9.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Récipients triangulaires et aseptiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315299;5.10.1;485;;;;0
2022;Nouveau-Brunswick;2021A000213;Récipients triangulaires et aseptiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315300;5.10.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Récipients triangulaires et aseptiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315301;5.10.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Textiles;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315302;5.11.1;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Textiles;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315303;5.11.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Textiles;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315304;5.11.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Pneus;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315305;5.12.1;15079;;;;0
2022;Nouveau-Brunswick;2021A000213;Pneus;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315306;5.12.2;;..;;;0
2022;Nouveau-Brunswick;2021A000213;Pneus;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315307;5.12.3;;..;;;0
2022;Nouveau-Brunswick;2021A000213;Déchets provenant de la construction, de la rénovation et de la démolition;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315308;5.13.1;14134;;;;0
2022;Nouveau-Brunswick;2021A000213;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315309;5.13.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315310;5.13.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Toutes les matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315311;5.14.1;92113;;;;0
2022;Nouveau-Brunswick;2021A000213;Toutes les matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315312;5.14.2;36308;;;;0
2022;Nouveau-Brunswick;2021A000213;Toutes les matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315313;5.14.3;55805;;;;0
2022;Nouveau-Brunswick;2021A000213;Déchets de nourriture et matières organiques séparées à la source;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588747;5.16.1;25627;;;;0
2022;Nouveau-Brunswick;2021A000213;Déchets de nourriture et matières organiques séparées à la source;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588748;5.16.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Déchets de nourriture et matières organiques séparées à la source;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588749;5.16.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Feuilles et résidus de jardin;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588750;5.17.1;10805;;;;0
2022;Nouveau-Brunswick;2021A000213;Feuilles et résidus de jardin;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588751;5.17.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Feuilles et résidus de jardin;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588752;5.17.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Autres matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588753;5.18.1;55681;;;;0
2022;Nouveau-Brunswick;2021A000213;Autres matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588754;5.18.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Autres matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588755;5.18.3;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Autres matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315314;5.15.1;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Autres matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315315;5.15.2;;x;;;0
2022;Nouveau-Brunswick;2021A000213;Autres matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315316;5.15.3;;x;;;0
2022;Québec;2021A000224;Toutes les matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315317;6.1.1;2699965;;p;;0
2022;Québec;2021A000224;Toutes les matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315318;6.1.2;;..;p;;0
2022;Québec;2021A000224;Toutes les matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315319;6.1.3;;..;p;;0
2022;Québec;2021A000224;Toutes les fibres de papier;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315320;6.2.1;1089924;;p;;0
2022;Québec;2021A000224;Toutes les fibres de papier;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315321;6.2.2;529984;;p;;0
2022;Québec;2021A000224;Toutes les fibres de papier;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315322;6.2.3;559940;;p;;0
2022;Québec;2021A000224;Verre;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315323;6.3.1;125951;;p;;0
2022;Québec;2021A000224;Verre;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315324;6.3.2;114204;;p;;0
2022;Québec;2021A000224;Verre;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315325;6.3.3;11747;;p;;0
2022;Québec;2021A000224;Métaux ferreux;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315326;6.4.1;381803;;p;;0
2022;Québec;2021A000224;Métaux ferreux;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315327;6.4.2;36032;;p;;0
2022;Québec;2021A000224;Métaux ferreux;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315328;6.4.3;345771;;p;;0
2022;Québec;2021A000224;Cuivre et aluminium;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315329;6.5.1;7124;;p;;0
2022;Québec;2021A000224;Cuivre et aluminium;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315330;6.5.2;5920;;p;;0
2022;Québec;2021A000224;Cuivre et aluminium;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315331;6.5.3;1204;;p;;0
2022;Québec;2021A000224;Métaux mélangés;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315332;6.6.1;9680;;p;;0
2022;Québec;2021A000224;Métaux mélangés;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315333;6.6.2;6026;;p;;0
2022;Québec;2021A000224;Métaux mélangés;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315334;6.6.3;3655;;p;;0
2022;Québec;2021A000224;Électroménagers;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315335;6.7.1;0;;p;;0
2022;Québec;2021A000224;Électroménagers;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315336;6.7.2;0;;p;;0
2022;Québec;2021A000224;Électroménagers;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315337;6.7.3;0;;p;;0
2022;Québec;2021A000224;Matériel électronique;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315338;6.8.1;17187;;p;;0
2022;Québec;2021A000224;Matériel électronique;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315339;6.8.2;;..;p;;0
2022;Québec;2021A000224;Matériel électronique;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315340;6.8.3;;..;p;;0
2022;Québec;2021A000224;Matières plastiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315341;6.9.1;104942;;p;;0
2022;Québec;2021A000224;Matières plastiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315342;6.9.2;76784;;p;;0
2022;Québec;2021A000224;Matières plastiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315343;6.9.3;28159;;p;;0
2022;Québec;2021A000224;Récipients triangulaires et aseptiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315344;6.10.1;0;;p;;0
2022;Québec;2021A000224;Récipients triangulaires et aseptiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315345;6.10.2;0;;p;;0
2022;Québec;2021A000224;Récipients triangulaires et aseptiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315346;6.10.3;0;;p;;0
2022;Québec;2021A000224;Textiles;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315347;6.11.1;60818;;p;;0
2022;Québec;2021A000224;Textiles;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315348;6.11.2;60818;;p;;0
2022;Québec;2021A000224;Textiles;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315349;6.11.3;0;;p;;0
2022;Québec;2021A000224;Pneus;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315350;6.12.1;97547;;p;;0
2022;Québec;2021A000224;Pneus;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315351;6.12.2;;..;p;;0
2022;Québec;2021A000224;Pneus;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315352;6.12.3;;..;p;;0
2022;Québec;2021A000224;Déchets provenant de la construction, de la rénovation et de la démolition;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315353;6.13.1;244685;;p;;0
2022;Québec;2021A000224;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315354;6.13.2;0;;p;;0
2022;Québec;2021A000224;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315355;6.13.3;244685;;p;;0
2022;Québec;2021A000224;Toutes les matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315356;6.14.1;560303;;p;;0
2022;Québec;2021A000224;Toutes les matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315357;6.14.2;432640;;p;;0
2022;Québec;2021A000224;Toutes les matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315358;6.14.3;127663;;p;;0
2022;Québec;2021A000224;Déchets de nourriture et matières organiques séparées à la source;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588756;6.16.1;276317;;p;;0
2022;Québec;2021A000224;Déchets de nourriture et matières organiques séparées à la source;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588757;6.16.2;237218;;p;;0
2022;Québec;2021A000224;Déchets de nourriture et matières organiques séparées à la source;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588758;6.16.3;39099;;p;;0
2022;Québec;2021A000224;Feuilles et résidus de jardin;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588759;6.17.1;221820;;p;;0
2022;Québec;2021A000224;Feuilles et résidus de jardin;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588760;6.17.2;188518;;p;;0
2022;Québec;2021A000224;Feuilles et résidus de jardin;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588761;6.17.3;33302;;p;;0
2022;Québec;2021A000224;Autres matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588762;6.18.1;62166;;p;;0
2022;Québec;2021A000224;Autres matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588763;6.18.2;6903;;p;;0
2022;Québec;2021A000224;Autres matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588764;6.18.3;55262;;p;;0
2022;Québec;2021A000224;Autres matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315359;6.15.1;0;;p;;0
2022;Québec;2021A000224;Autres matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315360;6.15.2;0;;p;;0
2022;Québec;2021A000224;Autres matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315361;6.15.3;0;;p;;0
2022;Ontario;2021A000235;Toutes les matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315362;7.1.1;3426552;;;;0
2022;Ontario;2021A000235;Toutes les matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315363;7.1.2;;..;;;0
2022;Ontario;2021A000235;Toutes les matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315364;7.1.3;;..;;;0
2022;Ontario;2021A000235;Toutes les fibres de papier;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315365;7.2.1;1394255;;;;0
2022;Ontario;2021A000235;Toutes les fibres de papier;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315366;7.2.2;572437;;;;0
2022;Ontario;2021A000235;Toutes les fibres de papier;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315367;7.2.3;821818;;;;0
2022;Ontario;2021A000235;Verre;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315368;7.3.1;126934;;;;0
2022;Ontario;2021A000235;Verre;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315369;7.3.2;78243;;;;0
2022;Ontario;2021A000235;Verre;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315370;7.3.3;48691;;;;0
2022;Ontario;2021A000235;Métaux ferreux;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315371;7.4.1;135097;;;;0
2022;Ontario;2021A000235;Métaux ferreux;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315372;7.4.2;65377;;;;0
2022;Ontario;2021A000235;Métaux ferreux;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315373;7.4.3;69720;;;;0
2022;Ontario;2021A000235;Cuivre et aluminium;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315374;7.5.1;24465;;;;0
2022;Ontario;2021A000235;Cuivre et aluminium;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315375;7.5.2;17447;;;;0
2022;Ontario;2021A000235;Cuivre et aluminium;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315376;7.5.3;7018;;;;0
2022;Ontario;2021A000235;Métaux mélangés;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315377;7.6.1;33938;;;;0
2022;Ontario;2021A000235;Métaux mélangés;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315378;7.6.2;16663;;;;0
2022;Ontario;2021A000235;Métaux mélangés;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315379;7.6.3;17275;;;;0
2022;Ontario;2021A000235;Électroménagers;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315380;7.7.1;10359;;;;0
2022;Ontario;2021A000235;Électroménagers;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315381;7.7.2;7122;;;;0
2022;Ontario;2021A000235;Électroménagers;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315382;7.7.3;3237;;;;0
2022;Ontario;2021A000235;Matériel électronique;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315383;7.8.1;45565;;;;0
2022;Ontario;2021A000235;Matériel électronique;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315384;7.8.2;;..;;;0
2022;Ontario;2021A000235;Matériel électronique;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315385;7.8.3;;..;;;0
2022;Ontario;2021A000235;Matières plastiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315386;7.9.1;119573;;;;0
2022;Ontario;2021A000235;Matières plastiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315387;7.9.2;89554;;;;0
2022;Ontario;2021A000235;Matières plastiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315388;7.9.3;30019;;;;0
2022;Ontario;2021A000235;Récipients triangulaires et aseptiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315389;7.10.1;7729;;;;0
2022;Ontario;2021A000235;Récipients triangulaires et aseptiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315390;7.10.2;6433;;;;0
2022;Ontario;2021A000235;Récipients triangulaires et aseptiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315391;7.10.3;1296;;;;0
2022;Ontario;2021A000235;Textiles;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315392;7.11.1;3964;;;;0
2022;Ontario;2021A000235;Textiles;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315393;7.11.2;3929;;;;0
